m199,m99,m49,m19,m9,m5,m3,m1,p5
-2.44935319452778,-1.63543415345583,-4.06123952691667,-1.78849499039098,-0.800246112710512,-2.20475969828404,-1.20511671363571,-0.161036711812642,3.47710164303021
-3.91542227474331,-3.36599702266763,-6.60000920824445,-2.74405684556239,-0.833729799413742,-3.34527847265919,-1.98322564803021,-1.0198130726377,4.52201537776822
-2.02410435449261,-2.1131709590256,-4.31014720417298,-0.410007027618175,-0.125144216495751,-0.140552363271497,0.892545087619742,2.0507867550067,2.17179707846505
1.22666550153468,1.18151663772041,8.37438603006669E-02,2.86112719235964,1.49573816571817,3.21940527295036,4.13366976518949,3.1145433957043,-0.685243239503789
-3.65997379458763E-02,0.462986685015339,1.97418986480057,3.45391726995236,1.51047118502633,3.47990308389393,4.60790700738583,-0.520082276210887,0.436268876314832
-0.482292098704724,5.61572991642379E-02,1.09855422482739,2.50285374510457,1.13562538309921,3.36026192057962,2.33291368292781,-0.28519098987335,0.872456863486393
-0.464720176784559,-0.163716586766122,2.13639133403322,3.07170492838316,2.18594680312162,4.32637599019168,-0.816747546086586,-9.91109381767926E-03,0.421405026025799
-0.47007415254238,-0.33361287664784,2.32351989171373,2.61704037193972,2.23156485404895,2.12563265065913,-0.498028483992482,-0.202301082862524,0.156691384180799
-3.29954356314077E-02,-0.286693674041747,2.56594504426888,1.6710355067549,3.31677451285906,-0.6899712206478,0.115850640661387,0.327388044653834,0.259564093633711
-1.23315525949464,-0.871298529979823,2.85513340961598,2.53664118242971,4.05366994876429,0.434373838450817,0.727357534855587,0.602365734026184,0.108229052030124
-1.23205228035192,-1.16582856061653,3.65103738365366,3.42944262915445,5.16326693980919,0.864910889071647,1.07486191262837,0.148457569516726,-0.182661029160285
-1.28924955221698,-1.77760719377125,1.7611580217129,3.9335453448843,2.73312132178236,0.41963665606609,0.294257411265845,-0.459114669006119,0.38344847753775
-1.43482508134471,-1.80757846183225,2.44952221463249,2.15646093618021,-0.862657823414046,0.156446246391829,-0.778558784860697,-0.467135270916415,1.43923201786278
-0.751079631261586,-1.78043170623791,2.26055223001906,1.07286642557035,9.03197024934747E-02,0.258892102693865,-0.494747196249729,0.42965850376454,-0.409546829120236
-1.35667873978487,-0.541288244180328,2.4061299892616,2.0443004568371,0.824854849571385,0.108112043390432,0.416795588155007,0.452104908723589,-0.379302185901755
-1.44136130998383,-1.26893746081278,4.75897114361119,1.81136174742274,0.693340721191,-0.182995290240753,0.738542745075158,-0.142532188215406,-2.95271285049775E-02
4.33327628459813E-02,-1.32401618242001,6.32221368514196,2.96847632538171,1.00029495410005,0.38198376660028,0.41730543043271,0.107421554954328,-9.50407655697576E-02
-1.19471285257579E-02,-0.742894173783655,6.44674295933994,3.76950006697632,1.2497420506341,1.4188120209835,0.543775365020979,0.578530648005011,-0.849332227922251
-0.603995549892963,-2.22028029799561,5.16829262023918,3.1705176737543,-0.758207179652864,-0.411231012693079,-0.723693148230406,-1.41874699379114,0.293736437637918
1.52042766367161,-0.621544690195955,6.38974250291406,3.79248226898525,-0.421305718868876,-0.380746365187654,-0.345668005247139,0.482327449182046,0.994983063729342
1.25071560623242,-1.08699219305506,7.67786233376968,4.96165809154654,0.24540279970683,-0.029535849593242,-0.719799593790917,0.207844867508006,-0.975412316813921
0.121009775548725,-1.03696629950649,7.99029005897403,3.01248733406717,0.750843788043356,-9.51311789705468E-02,0.730796987877143,4.19160367111617E-02,0.415879981629836
1.45031785037482,-1.03114239915872,7.46884482110191,-0.283345078522361,0.145323893365855,-0.856607672955517,7.22968112724611E-02,-0.177820944897411,0.278963453596762
2.24892276489734,-3.59432259576134,4.96791175641491,-2.67249490212452E-02,-0.571840690016214,0.292876153657474,-0.399043759358295,-0.262856347907577,0.548044502531541
1.46094733643034,-2.21240538936888,6.12526954080378,1.42802356039886,0.749649054255498,0.985180682788463,0.73734786321076,1.17331654582555,0.419687694467355
-1.69386672951171E-02,-2.67594120073058,4.24203146173333,-0.3144700406528,-1.12347551994345,-0.985020326400754,-0.848038060448956,-1.77782360219172,2.17109526895658
2.47441914489706,-1.08530339493066,4.18876293561863,1.31652020515501,-0.26061800587299,0.414157583149117,0.851545740637882,1.42686543326836,0.276952003455552
2.5601252571595,-1.65055437216669,3.44748484351957,0.680903744970591,0.830921040653948,0.278187412383705,-0.64121470315146,-0.314599377355394,0.998416079523734
3.38612779901693,-3.08938649189878,3.82596031312579,8.44711450937616E-02,0.355725468778445,0.545057345712718,1.12215547059895,5.46149645003062E-03,0.907700709994533
4.92981596506651,-2.87041173673061,3.97361253224574,0.983585294499118,1.19363299658448,0.417933678248711,0.741111703584147,1.04699592154376,-0.392353254838659
2.34336706743938,-2.94813020788283,3.40981172332265,1.40342530922931,1.11942450191736,2.12496035521725,1.01959173081913,-3.31574546607874E-02,0.296254649251804
1.35342537156757,-3.43007724551333,3.06737806864497,1.43486979751105,0.865482766359465,0.276187097755034,0.583504064981789,-0.435094222151435,-0.81914993737829
1.16916687396575,-3.25405495048256,3.67478197543415,1.40747069872412,1.5228371494392,0.988546274564945,-6.45331083687531E-02,0.401979976710401,-2.24459850672549
1.72293725621791,-3.25716326950347,3.73597745568172,0.876082022638124,0.269535943538166,0.899535618796067,-0.115824682564598,-8.44329461685897E-02,-1.23221585968253
1.36544325362521,-3.50747105441155,4.58571909124779,0.775137719872545,1.77200172172448,-0.393898729323929,0.074149898541243,-0.244513811774995,-2.30407245711062
1.72807830792782,-2.19630164650755,4.54783927326563,1.31770911939516,1.00148767814408,0.295379573532275,0.326642375110503,0.653644092767874,-2.50964834738363
1.29197551815881,-2.35548304920822,3.62957529042076,-0.809492005445286,-0.232117635465828,-0.825915423048993,-1.14744944324615,-1.56460425038049,4.63505341260529E-02
2.71398593403676,-2.58601295956865,2.35809567362835,-0.443295433171922,-1.29042489240312,-2.29613757647952,-1.96053121692341,-1.05033726595143,0.998336720130101
3.58019639934534,-3.08043020808977,2.01696574701894,2.00929389759243E-02,-1.39846855272386,-1.24758884732288,-1.66515665185878,0.941445522562543,0.382496492868826
2.63238762370555,-3.63647134177722,0.977426628211333,-1.53500409112282,-2.7275386250125,-2.35841197791905,-1.4446661754851,-1.34433185114979,2.16810997530518
3.3788914198937,-2.99518617629064,2.17506689961739,-1.12642000427568,-1.82822094934796,-2.5742530464206,5.56575329337699E-02,0.444154484670227,3.17837686415876
4.56067647724041,-2.11690974223531,4.12839351247237,9.30229164690756E-02,-1.18595098604291,4.63290603591209E-02,0.14518870884192,1.03018320042609,1.87140220190714
4.4767726339928,-2.9307159184687,2.7138151888935,0.257432684091746,-1.19952676204456,0.988468476363652,1.37333946789943,-0.097860935229217,2.22414536000408
5.73087071240105,-2.94240742425621,1.54162496588118,-0.589937221362935,-0.615776544445458,0.381039031935212,1.26394322627604,0.333727595305252,2.05113274497316
6.47863947846192,-1.89923646418049,2.48375629183232,1.5890387131142,-0.845433823875802,2.12210050262184,0.662069265418386,0.426884288266487,1.896337419778
8.49120300080379,0.440475127266229,3.77601143163347,1.58113780476914,2.11699562382782,3.08046798249531,2.16736625881933,1.41895150486737,5.57292131821004E-02
10.1523333428825,1.81338986449709,4.57966883433122,1.6547540607901,2.90235482854441,1.83702409258887,1.60462084968631,-0.239565130203113,0.219153751396564
11.4649454007694,2.53439019249934,5.05234882067804,1.89284476815419,2.22219047040709,2.17575344080528,1.42740284837594,0.247545088569698,0.27897938553095
9.22503040180308,3.02769862808521,5.95304749100429,1.01814836079898,3.67817239694592,2.00990688667706,0.173317023939864,0.164758158560126,-0.167611113686705
9.69678433492422,3.26189781852582,6.36304794691059,1.32367898828534,3.51511099414623,1.86104571351347,0.686378411442966,0.275618274025023,-0.695624959990894
9.05916502725997,2.17579914381911,6.94263445217633,1.36353412048658,2.12617064349241,5.56981730285148E-02,4.71292233318277E-02,-0.394528725618667,-0.483431578721868
9.55200308716966,0.725341946917823,4.92196321122815,0.890062458015917,2.14744093644146,0.218674517987047,-0.194020038017933,-7.61073077307913E-02,0.258336072719997
9.98290172051437,1.12848644605138,2.16685071064725,1.27774017739466,2.12125529868558,0.2782032557974,-0.162433655113452,0.307056602429393,-1.15591493605957
8.58895267217021,1.97327293965513,2.39871973022886,1.24097577703873,1.42458589488498,-0.167892520209625,-5.00105379347824E-02,-0.281845103075303,5.00105379347824E-02
9.12867528560685,4.08193961966837,2.42846399025894,0.338072556673712,-0.248898757296846,-0.700497797514592,-0.228485477921414,-0.254628800630293,-0.102066396877139
9.41422969428868,3.32619373078317,2.26207005421076,1.69628346015995,-0.189791444675254,-0.485779992609254,-0.718624316984009,-0.180463320740373,0.689922397184342
12.3696055825026,4.98554836042496,3.10736980159734,3.36432743744452,0.228802776995701,0.257670417083941,0.231653901942685,0.664312112647942,0.145050981677964
10.6931906229165,4.29933149539614,1.70099284646016,1.35394706020144,-1.05447141286917,-1.16943258194138,-0.62886282141378,-1.11933978413247,1.57990522010199
11.1864067894645,5.11102145450781,2.0219150888493,3.56468307382508,-0.394528725618667,4.99855398973901E-02,0.483431578721868,0.926874725525831,-0.133532799440154
8.71605513631718,4.43169800498306,1.47663517897792,2.73996666009428,-0.4072487407912,-0.102170678807663,-0.590080481815413,-0.4072487407912,1.11742458190683
9.65936219490469,5.65045430251202,2.52271512560129,2.32460359878852,0.278638874042407,0.6851950828434,1.12773917691075,0.607518261179411,-0.408337787279531
8.92426280614097,4.35803813550275,3.09610744560459,2.54094335190998,9.53743443013771E-02,0.144840888547255,0.326336842255108,0.123844297824184,-0.535946875066725
10.6968130585485,5.76189648382759,2.97868868162161,2.51677197563407,0.684005690586769,1.55533244166617,1.03736132742516,0.309008794865701,-1.66531260975844
8.96902830461877,4.43893073823681,1.78472472980655,1.34211871708609,0.170535596177428,-0.133711347946236,-0.33713850565055,-0.772951695881758,-0.391123568591421
10.3941686579546,4.94820287738156,2.74336847927052,0.757634846239475,1.18236416107097,1.10507618892301,0.37722202919925,0.834922818387437,-0.565478511816545
9.12580857519034,6.52405690079569,1.74773885168012,8.87286049573537E-02,-0.388903199954201,-0.410012021294867,-0.84614173679089,-0.915192626939147,2.29585265327151
8.00344911482261,7.95550498762039,1.17176878050177,-0.163510941279168,0.718088532051013,-0.538834743033788,-7.69252787199666E-02,-4.29350392855219E-03,2.29523564180728
6.46631189681609,6.77009109768197,1.73969513845043,-1.16749346080996,-1.04843510417606,-1.69351492739244,-1.76314602687832,-0.835933976729506,3.05691350229999
5.93296077354611,7.2990133267292,1.77306873692183,-0.923503210546529,-0.119161704586638,-0.392659351860827,-0.319798430080429,0.51612810601085,0.407016183738723
6.46564479956644,8.65734649709235,2.21915590782517,0.137627599681964,-6.52483179839313E-02,-0.568694356198762,0.347634481061943,0.661040336296247,1.20299357856717
10.571101807842,11.4486169256543,4.04412407623085,2.11701833723302,1.72180427460732,2.24432622997262,3.05888689533123,1.90751990934559,-2.70109575721965
9.56744675716229,11.7069536597565,4.2097605165316,1.81072866351646,1.41234737169779,2.24373659966353,2.55117922960963,-4.89669717774915E-03,-4.09643695327503
11.3055228813085,11.2838178457402,4.37426482944042,1.9979135159357,2.0798325211449,2.9662381672548,1.8137707948244,-9.06710356802829E-02,-2.66131742564275
8.85192691968099,7.2079414613919,1.19786807365226,0.184809846039443,-0.827533449867205,0.405366277386342,-2.20699417688126,-2.10940599899195,0.450406974873738
9.61383309669849,8.58755429976642,4.32389964804239,1.80171293083099,1.52796812299844,1.18869367004766,-0.727872294700213,1.44235681244077,-0.107102215677086
8.81853931372619,6.52413029568868,0.970172323309306,-0.860178721629912,-0.465136341742214,-2.7760803456531,-2.67794879905679,-2.02841141920502,1.87420470312511
4.60365798063422,3.73310964824303,-0.160469738689622,-1.19987600065647,-1.08681777567061,-4.27141268075641,-2.02483633910173,-1.45990991812397,3.89175586717482
5.59008221661163,4.6319673723053,1.22138063485898,-0.731893283845116,-0.2039230918625,-2.73407997237867,-2.08418750854175,1.38502262215605,2.16115319047928
5.84433839726413,6.00162985263713,1.22808328618149,0.733789549726532,0.192166031451177,0.448387406719418,0.999619226567315,1.05371040579061,2.02414886461902
6.62700106158985,5.99921703340304,2.14187213661709,1.01820926369398,-0.840807372582772,-0.107217047510553,3.29480808501184,0.892299770400326,1.83644462627453
7.82712094053886,5.43696103199581,2.52282895572523,0.851763510366529,-0.880343810424409,1.83972450002117,1.89335666803099,-4.41054013238677E-02,1.38420391514827
8.36709189583874,5.99509945026784,2.62895536848904,1.0520736065378,-0.274515035139334,3.74597179024524,1.35467202123102,0.51041542339205,2.19331194315924
8.9781908433226,5.93934273292144,2.43333157311085,1.53068947915017,1.51660769921319,2.11543539103343,0.182359050183953,-0.28550808822234,3.66267096160955
10.3231657336194,6.94326723521512,3.56755436962625,1.61600306946406,0.995483004586755,1.98398995448123,1.14511937773592,0.920839219379467,3.08376497671743
11.8492505471975,8.64260382899732,3.62189344194165,3.20006649488821,3.65237026570249,1.80332751503062,1.34305821073339,0.70962513506775,2.26636743966974
10.0363686985574,7.55390049941705,4.64127238241078,2.72956653383681,4.57305932100162,1.36530530565368,1.14152470113281,-0.490368385334197,3.30241703934432
11.4762601592503,9.2953276036192,6.85745103292867,4.78815859079261,4.48896308662585,2.14623824343728,1.51796203549125,1.29811688891637,1.71685319153321
11.9860489915404,10.0869730590676,7.04036894779918,5.38139435371308,4.56837794056218,3.53325929925728,1.94084745244669,1.13598157977852,1.23718412410556
11.1488955660224,9.24726598451627,8.60774998646528,5.0988712035082,4.06008066699151,2.99151372421635,2.77495804233664,0.364422608413188,0.904458340100699
10.0603478637804,9.42503589715803,8.12291728752947,3.17215735146704,4.0218363089594,2.21614152962532,1.41353526049146,-8.39858036899575E-02,1.46196255858687
11.7982373392987,10.5864081071611,7.64695577177046,3.67793709403551,4.0286499743956,3.19684392097674,0.796768455380954,0.5174783710212,1.15826213513732
12.5354595558437,11.2467579834657,7.51539957853785,3.53379802236991,4.07177014102771,1.68787485816178,0.194520992057052,-0.240449559626084,1.29072783271196
13.8731038369417,10.6258931506665,7.82517393375422,6.15728844489471,3.82654259280381,1.22206493079549,0.943972197435773,0.6675567423231,1.60817438326479
14.5163291517023,9.27872733552644,7.4632221026193,4.81809737466006,3.17394847238011,0.896351216764082,0.464439369703811,3.58808754933675E-02,1.30378358802047
13.7247375711353,10.1820730628661,6.56864872081575,7.14507434789139,4.09539226648421,1.4408971812887,1.16586839338463,0.465946829992825,1.01466931459754
11.8426574125264,10.2933438130699,6.99589025584323,8.68141822808081,3.04667257261991,1.14500003330425,0.719371748672823,0.218808906887975,-0.116231824206852
11.9099535231084,11.1581214533864,6.66313255582896,7.29760547320411,1.82540158834944,1.27428034167518,0.575126527836124,-0.109357391959556,-0.263057872732012
12.7578442765834,12.2454571866251,7.42334002429877,7.22657281707252,2.42987692145158,1.58272146215203,1.08651154191537,0.97789340235592,-1.25257514130263
12.7720566572988,12.704197658368,6.92194891044928,6.14372204954038,2.25391182302372,1.28700384313646,0.607420795307465,-0.264484586076665,-0.298910614802522
13.2475342397859,13.0023625039237,7.45559979513952,6.3549703447934,1.92337557203985,1.00447719275057,0.895768970245657,0.181070230798461,-1.04511886864147
10.7741244961039,13.0961312113846,6.68360491209118,5.01712163193994,1.26736753658562,-0.116367079786464,-0.994621773647689,-0.910930836609274,0.423456135612655
9.94032994032993,11.0488224773939,6.155877584449,5.04437647294789,0.348660348660343,-0.263751692323132,-0.986812415383843,-0.256731685303124,-0.323923181066025
9.1560738477175,8.17614058080522,6.40617581962007,4.14808326256595,0.298560357336288,-1.2684636010458,-1.18454574024914,-1.43763665906559E-02,-7.68968445547065E-03
9.8912992954707,9.28570954268677,7.29230993977303,4.1335484770613,0.527566950204847,-0.299806769059136,0.425307277037389,0.694568948916648,-1.26994561644654
9.18953392858336,9.02658590499597,6.93029965073027,4.05600336581164,-0.260449709832301,-1.05615696435845,0.112527631042946,-0.571653722093478,-1.92599221322151
9.59117878499118,9.54934375446158,6.83703927512509,3.34315017779888,0.414698040726063,0.421670545814333,0.690942051842234,0.564772912149748,-2.04294399086269
8.48760463618803,8.82163554410819,6.93919027688346,1.2465792015454,-1.58295771624812,-0.324975853187366,-1.01215389568576,-1.00846479931315,0.305524254131777
8.79366321272975,8.79834425018139,6.35216782187984,1.1846368350837,-1.00909793064708,-7.69027581341446E-03,-0.134747006643736,0.301926915630979,-1.00307945392415E-02
8.01092245661115,7.71802037199574,6.1956693535641,0.699803947284349,-1.77422663424902,-1.28628068157743,-1.28258157373498,-0.575043128234614,-0.465751305616924
5.7555989840457,6.43074555519994,4.44786424889518,-1.05885317009063,-2.11055652777873,-1.96381513989801,-1.5191649019114,-1.24440782529945,-0.374513982990256
5.76212588550317,7.27383655899401,4.75612649561062,-0.366742365183192,-1.39477341287325,-2.08555062197064,-1.37240280649425,0.446056333254256,0.427075212690232
6.90568296181379,8.95692557683884,5.75685335704995,0.329335611377289,-5.01526311742373E-03,0.304593646664672,0.57441480238191,1.35646149782504,-1.57178346099963
7.29947266167083,8.55244458266036,6.46783637464093,0.280890422639756,-0.717273757812274,-1.00318008085692E-02,1.78398857712281,-1.27069476908503E-02,-0.643038431828883
5.96045732201741,7.1858613979134,4.70363262879075,-1.22337693929402,-1.18182063895346,-0.467930698956697,0.322314719714578,-1.03552894751066,1.22472836369533
5.60875419494624,6.2505553391157,4.48030511185384,-2.61368218882214,-2.9284313122407,-0.375921862932054,-2.21212928978108,-1.15168788916457,1.14006848612849
6.23882007492659,7.31411792500591,5.66944547571636,-1.22987613486787,-0.636538526443691,0.425259036754528,-0.931182287623602,1.24067636437275,-2.44928954740289
5.47954046727765,6.17182882338155,5.84640573940337,-2.8907624683239,-1.59416548341293,-1.59688300394719,-0.542824726719342,-0.646769887154959,-2.23923692023398
6.34646580911802,8.33754030276718,6.23069001029866,-1.67302760445062,-8.17834857939001E-02,-0.647200177702374,1.51854768683994,0.922167699898363,-4.14167726822965
7.07889282364683,8.65661578924532,6.38899365506377,-1.01332069463867,1.96756439225792,1.2099102496921,1.10777713620085,0.828746799995992,-4.32530397951998
6.95252576448725,7.33468491299207,3.3887480993411,-1.33907754688292,0.310863321507005,1.1272174353776,0.528467646561915,-1.23635749281974,-2.21828011488427
4.08569263717292,5.0772749132452,1.08153740230354,-3.49856244788657,-3.47849553511191,-2.51078596561639,-2.80002629457537,-2.39315233900628,0.571215051568514
3.68006282271346,4.83783539615141,0.745672251680022,-3.92919935787403,-3.91078340757624,-2.29052725213174,-4.10536703336415,-0.430516272055702,1.10009242722224
2.85267888490977,4.09627132926057,1.78112492100274,-5.74889403834001,-3.91966856260095,-4.32062355171689,-3.90773119865179,-1.0441682466119,2.77894810757672
1.28344671201814,3.57718472004186,0.979940694226414,-4.4765393336822,-2.08058608058608,-4.52084423512995,-0.831327402755972,0.638409209837788,2.20233734519449
2.37538227620643,6.15684987127875,3.86578433574649,-4.07692174784457,-2.38609464899702,-2.26860410871331,0.549786616445215,0.945107728458625,1.64348532232147
4.07624774669401,5.22388573158483,5.6724828335925,-2.57736923944903,-1.27354790769358,0.567970717342551,2.01731089430448,0.44687702109508,1.93956323705466
4.28615617266978,5.61073687104757,4.43841077811383,-2.7904179268628,-2.11919164146275,1.08812207863623,1.48130327192741,9.48583997800304E-02,1.94287874621942
4.63456709993681,6.17794250772883,4.0063538695407,-1.58300169094916,-2.34819888294875,2.70381061369498,1.14437972910653,0.606350453481818,1.94612875125968
3.35468984137929,5.25902588381468,3.21747114823374,-0.256346364557974,-1.01958267767602,2.15487962643747,0.777913934524154,7.78255274556924E-02,2.42453825227076
2.92988736694306,5.66972982345202,3.6475703829116,-0.302236002461416,1.73658211538004,1.61691161721759,1.08145413254187,0.400488201236813,4.01338133752181
3.6035123952997,6.76966273175802,3.86606461889431,-0.93310655300653,2.87795033780819,1.90265994424982,1.21050748847537,0.736023649948365,3.90959834234381
3.66639358355837,6.48521811249002,4.23379959745527,-0.821272162717065,3.97588777295669,1.90585038417063,1.23055968551614,9.81076352014345E-02,3.83395198457248
4.0307339695475,7.13361837872615,3.93288923439847,0.820287368646794,3.94796804632212,1.90897758953464,1.4378484880978,0.60951908642505,3.12131406819643
4.63098118413949,7.86460312064678,3.77316990262142,2.48345364019916,3.55955023228223,2.36714589456985,1.24772550038992,0.544546866356058,2.82004625649025
6.46584691416133,9.0408111235316,6.0830996319612,3.15611251658789,4.98846201617279,3.85852405326431,3.05053833029358,1.92190778764881,0.600105901041364
7.63509761064218,11.0124160866755,5.45391952764959,4.3912609976389,5.5039346296122,3.7624997158233,3.07722786425771,0.636880616549807,-1.10877635130089
8.93939639917528,11.9596733607156,4.39177232657434,3.52582106271408,4.95153984771986,3.69238761628001,2.57122911830122,0.025325908729313,-0.799389580661392
9.61309127302621,11.0542101141522,3.96786971115883,2.64437996146184,4.80394609858097,3.02683697972684,0.585220976971336,-7.73362534809473E-02,-1.49700890666683
8.5463880101644,12.4562438417259,4.29134470777369,4.07677747238501,4.66310999325832,2.7427008245605,0.201278328060988,0.253137478608113,-1.43001607633668
9.05283609827736,11.8525449831374,3.56031216900275,6.09164928423365,3.72341462463693,0.59652611263817,-6.59557738919022E-02,-0.24237934642052,-0.524722043524316
8.23171632845417,9.97297146404021,2.75244422696088,5.48419832311415,2.58790842482421,-1.12120804090736,-1.06866167695152,-1.08015619406687,1.02793824488577
8.37711072488814,10.364195166976,2.42894970264105,6.77624925128387,2.32093819450581,-0.805831312208897,-0.983559339231422,0.337126828422089,0.449066027762224
7.01194167711288,9.35706274328693,1.62664115590156,5.43973081744409,1.01405291284556,-1.5197598469354,-1.53130566734842,-0.786105429834398,1.7790459853533
6.98943824067132,9.2606110826132,1.48331557695089,4.84387536334819,-0.601744071341205,-1.45076220915704,-0.123965855134225,0.320930171381965,1.61221376053875
8.1566596008061,8.57113928019676,1.92868597856726,5.05704403152528,-0.568317290890269,-0.527489899303324,0.210342721455939,0.66989584115859,2.11093945461138
9.40469340718997,9.22135210956268,2.49948800967418,5.41669511057366,-0.117676506633116,1.01747918718692,1.45730325755876,0.473306612314422,2.18741771584049
10.6560875869597,8.78020169764903,1.30305153228302,4.61395591326023,-0.27761938122159,0.447058440183118,0.905521432411736,-0.237214682546154,2.41906841102006
11.5640790450292,9.11474623460051,2.08600052506539,5.04646180473401,1.62057219162058E-03,1.74794916589149,0.766854761079037,0.530899449977802,1.19500993410753
12.0050870658438,9.00688954400862,2.06265634151946,4.81459068859844,0.400299010740436,1.58663383157671,0.451752157634321,0.157271882958657,0.922273387720496
12.9917154463743,10.4113488788664,4.06774781690817,5.2163899817676,2.60275725298277,2.06730000319867,1.83443687426032,1.15503950356652,0.12218916930556
12.8407008703619,10.969868173258,4.83757062146893,5.64303710490151,2.80863490609253,2.14059398381432,1.85110958416043,0.547793556268126,-0.793696238611487
11.6063616898756,10.6862773169932,4.84125999382793,5.05441923650813,3.55657787152542,2.36193166814606,1.68618505403746,-1.04988880723064E-02,-0.549441809117488
11.1005060534239,10.338543334828,3.53148420985202,3.89276792005637,2.59560566267375,1.18089808468387,-0.131317660623931,-0.672282364999047,0.604061238870032
12.008888347351,10.4656121640817,3.97185997967095,1.8991948542497,1.82833176750495,0.913845236301139,-0.796167621661657,-0.112547255418133,0.345016657635089
14.4339514140033,10.9532541883378,3.77908834166102,1.6309278877487,1.72165923351181,0.122040049582754,-0.417555876452026,0.36516171903952,-1.72165923351181
13.5962957381107,10.0257489811035,4.38694658128565,1.24159470526556,1.59111387591109,-0.800046175009694,-0.116399503618635,-0.370362056968409,-1.43206662027789
14.7124686492297,11.2309336131443,4.32288734196653,1.54994369657574,1.29849772227057,-0.552477350667963,0.231291907662385,0.235130777499101,-1.79659108358499
15.4568839818405,10.8323304871604,5.32845599893029,1.775833635779,1.61951697834489,0.600434248311084,0.348290067684159,0.482002890743885,-1.87484479761609
15.0758120436498,10.864528910831,6.14516927894678,1.64981066960647,0.100656664909158,0.343830385530996,0.34766492514658,-0.370991707808085,-1.85272172426465
13.3410050613901,8.76820003705835,4.09364709400792,1.01747918718692,-2.18741771584049,-1.7518195973643,-1.61528884381207,-1.73003969144049,0.831862377000424
13.8582456870891,8.58613297071156,2.70144539039855,0.607695085412385,-2.25380704054446,-1.45287272561657,-2.18451418551617,-7.54739078242422E-02,1.63830430949508
12.4517877619097,8.17881528197645,2.58228656311895,1.24960908996143,-1.70827686854997,-1.82945898050661,-1.94445168351922,-0.135189721672041,1.7235875117273
13.8178620906699,9.24997647761155,3.96895693618457,1.3305560692629,-1.18487948425947,-1.91066683537897,0.192721361897626,0.402638400866917,-0.732925179337939
12.9761970652489,8.16709914145344,4.73161059688032,0.319065463768154,-1.90950912755131,-1.88769546829368,-7.94407889381975E-02,-0.348367394114228,2.27903902691634E-02
13.5652616850752,9.89032245584851,4.47866091520462,0.824999516412949,-0.540005545131568,0.824999516412949,1.03358673295033,0.97845780864139,-0.272743099212721
16.3743850563492,10.5416625323676,5.77446891593876,1.77065362468673,-5.28123369619172E-02,1.61189653903152,1.34751477945248,0.718567857451495,-1.61509728672618
17.6163347391815,11.2378189177851,4.84873521697777,1.19577156728057,-0.588919098079524,1.69438333221249,1.6396225025379,-5.12382032043062E-02,-0.989858038153242
15.5406951280895,8.93750122565842,2.0751214218945,-1.00046411598978,-2.28364677504755,-0.738336634440026,-1.38058164846156,-2.06204773204166,2.12316723210375
15.9301080343861,8.70720044789188,3.66744027837001,-1.76194676726874,-0.132154145115666,2.27851974337446E-02,-1.6958696947109,0.409808050986766,1.88042979392416
17.1819639485866,7.56943905655986,6.56341324643754,-1.62153774536426,0.628766131326463,-0.273489021646366,-0.947513383505313,0.685015646416843,1.2937388470789
17.6308880509856,6.986118205094,6.37222209570533,-2.25713365497543,0.131758306466559,-1.6416108998279,0.462943382967718,-0.636018491708992,3.12706380680653
18.3520066240588,7.60990503790722,7.87771366470879,-0.984552487903317,0.310179315341428,-0.99975418531839,0.633619685874717,0.580575465107262,3.01802209744611
18.8949413353646,10.4677808573422,8.25849565055976,0.187227559896814,1.69849001773062,2.079026032632,0.997906891894482,1.04911442964404,1.77050061769093
17.0645443682627,9.31423605564325,7.54295609500502,-5.75090896310588E-03,0.89841977801491,1.84572228221627,1.79332511166349,0.172527268893336,1.45785542214867
17.192935424366,11.2147265891785,7.22989232075267,0.472652534962243,0.290740350675632,1.27721502020183,1.32827808947526,0.10978559893789,1.43263823730284
17.9641190814939,13.5012445069765,8.21248418734798,1.3883587334736,1.49088465675897,3.0322436142123,1.43189281782247,1.15302230648625,-3.91175830381044E-02
17.1261542132512,12.7033314809408,8.09150191361572,1.38175927059689,3.93994480498075,2.92960594272653,1.73088817514215,0.475342771116501,0.180843749116966
16.6104797066538,11.6291283264043,7.86921436792815,1.58528991842409,3.38662708421126,1.73969923204167,1.46169957167926,-0.163843691231691,1.61799576081965
16.8206022855739,10.7130373444767,7.37379431094261,3.12825728924257,2.58882657286723,1.43690738985442,0.177605910120083,-0.135093857165799,1.9536650113208
16.1408565036954,10.8282178669528,6.76625963181228,3.2835473386465,3.28669370443669,1.4124036032181,-0.2139528737332,8.49518763352333E-02,1.46180154612415
15.4215148847,10.099757312959,6.39254707781449,3.12211039893457,2.42781717365851,-3.91328908791892E-02,-0.352511605742438,-0.302333140824755,1.5984523572833
16.0757545842304,10.9777079944717,6.4719837785153,3.40538355224189,2.07751588144777,0.180517294873113,0.478245472181212,0.693863352168554,0.872186860472038
17.3140305325085,11.2759221492212,7.13797190613095,4.94660060470831,3.13711776338389,1.59223349044195,1.6414395400008,1.25274269568689,-0.704358294314063
17.5969310695235,10.8156942930124,5.50251574463879,4.19414321057817,3.21935007613641,1.91622832892164,2.12873076127143,0.194587983111004,-0.110266523762904
18.1981127102114,10.8964161340639,4.51696731199201,3.11529957546834,1.6993670787942,1.44074077519668,1.05125080239276,-0.399413284212945,0.172727639213211
